2018-10-07 15:44:12,783 [Worker-19: Creating project "HibernateTraining"] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.revature.hibernate:HibernateTraining:0.0.1-SNAPSHOT @ D:\STS_Practice\Servlet\HibernateTraining\pom.xml.
2018-10-07 17:19:47,831 [Worker-66: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:19:47,837 [Worker-66: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 17:20:05,406 [Worker-72: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:20:05,417 [Worker-72: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2018-10-07 17:20:05,421 [Worker-72: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:20:05,428 [Worker-72: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 17:21:25,331 [Worker-72: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:21:25,344 [Worker-72: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-10-07 17:21:25,348 [Worker-72: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:21:25,357 [Worker-72: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 17:35:03,373 [Worker-76: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:35:03,433 [Worker-76: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2018-10-07 17:35:03,435 [Worker-76: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:35:03,444 [Worker-76: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 17:37:07,865 [Worker-77: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:37:07,871 [Worker-77: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2018-10-07 17:37:07,872 [Worker-77: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:37:07,877 [Worker-77: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 17:38:29,555 [Worker-84: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:38:29,560 [Worker-84: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-10-07 17:38:29,563 [Worker-84: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:38:29,568 [Worker-84: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 17:38:33,963 [Worker-86: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:38:33,979 [Worker-86: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-10-07 17:38:33,983 [Worker-86: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:38:34,000 [Worker-86: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 17:38:41,285 [Worker-83: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:38:41,290 [Worker-83: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-10-07 17:38:41,292 [Worker-83: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:38:41,297 [Worker-83: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 17:48:11,707 [Worker-86: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:48:11,819 [Worker-86: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 17:48:11,822 [Worker-86: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 17:48:11,832 [Worker-86: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 18:08:09,104 [Worker-91: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 18:08:09,215 [Worker-91: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 18:08:09,217 [Worker-91: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 18:08:09,226 [Worker-91: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 19:09:39,105 [Worker-104: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 19:09:39,209 [Worker-104: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 19:09:39,211 [Worker-104: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 19:09:39,216 [Worker-104: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 19:25:05,392 [Worker-108: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 19:25:05,422 [Worker-108: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 19:25:05,423 [Worker-108: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 19:25:05,428 [Worker-108: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 19:54:43,276 [Worker-119: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 19:54:43,386 [Worker-119: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 19:54:43,387 [Worker-119: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 19:54:43,392 [Worker-119: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 19:57:56,041 [Worker-126: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 19:57:56,091 [Worker-126: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-10-07 19:57:56,093 [Worker-126: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 19:57:56,099 [Worker-126: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:00:42,265 [Worker-125: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:00:42,283 [Worker-125: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:00:42,286 [Worker-125: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:00:42,297 [Worker-125: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:05:02,980 [Worker-127: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:05:03,038 [Worker-127: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:05:03,039 [Worker-127: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:05:03,044 [Worker-127: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:08:27,352 [Worker-126: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:08:27,400 [Worker-126: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:08:27,401 [Worker-126: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:08:27,406 [Worker-126: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:11:42,077 [Worker-131: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:11:42,131 [Worker-131: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:11:42,133 [Worker-131: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:11:42,139 [Worker-131: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:12:15,210 [Worker-125: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:12:15,253 [Worker-125: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:12:15,254 [Worker-125: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:12:15,260 [Worker-125: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:22:58,810 [Worker-138: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:22:58,869 [Worker-138: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:22:58,870 [Worker-138: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:22:58,875 [Worker-138: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:24:16,940 [Worker-142: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:24:16,947 [Worker-142: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:24:16,948 [Worker-142: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:24:16,953 [Worker-142: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:26:37,853 [Worker-145: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:26:37,859 [Worker-145: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:26:37,860 [Worker-145: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:26:37,866 [Worker-145: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:35:01,116 [Worker-145: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:35:01,164 [Worker-145: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:35:01,165 [Worker-145: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:35:01,170 [Worker-145: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:37:26,631 [Worker-155: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:37:26,679 [Worker-155: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:37:26,680 [Worker-155: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:37:26,684 [Worker-155: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:47:29,576 [Worker-145: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:47:29,809 [Worker-145: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:47:29,810 [Worker-145: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:47:29,817 [Worker-145: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:50:50,961 [Worker-165: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:50:51,011 [Worker-165: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:50:51,012 [Worker-165: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:50:51,017 [Worker-165: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:56:02,771 [Worker-145: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:56:02,806 [Worker-145: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:56:02,807 [Worker-145: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:56:02,813 [Worker-145: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:57:27,559 [Worker-169: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:57:27,611 [Worker-169: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:57:27,612 [Worker-169: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:57:27,621 [Worker-169: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 20:59:09,748 [Worker-169: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:59:09,754 [Worker-169: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 20:59:09,755 [Worker-169: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 20:59:09,759 [Worker-169: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 23:44:58,751 [Worker-204: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 23:44:58,958 [Worker-204: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 23:44:58,960 [Worker-204: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 23:44:58,968 [Worker-204: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-07 23:51:12,285 [Worker-204: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 23:51:12,292 [Worker-204: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-07 23:51:12,293 [Worker-204: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-07 23:51:12,301 [Worker-204: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:01:06,345 [Worker-200: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:01:06,403 [Worker-200: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:01:06,405 [Worker-200: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:01:06,428 [Worker-200: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:01:56,733 [Worker-207: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:01:56,738 [Worker-207: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:01:56,739 [Worker-207: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:01:56,745 [Worker-207: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:02:34,189 [Worker-209: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:02:34,194 [Worker-209: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:02:34,195 [Worker-209: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:02:34,200 [Worker-209: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:03:46,446 [Worker-209: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:03:46,507 [Worker-209: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-10-08 00:03:46,511 [Worker-209: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:03:46,520 [Worker-209: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:03:54,481 [Worker-209: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:03:54,547 [Worker-209: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-10-08 00:03:54,548 [Worker-209: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:03:54,553 [Worker-209: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:05:00,033 [Worker-210: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:05:00,109 [Worker-210: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:05:00,110 [Worker-210: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:05:00,115 [Worker-210: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:08:00,156 [Worker-212: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:08:00,275 [Worker-212: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:08:00,279 [Worker-212: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:08:00,290 [Worker-212: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:11:04,891 [Worker-212: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:11:04,972 [Worker-212: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:11:04,974 [Worker-212: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:11:04,981 [Worker-212: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:15:14,684 [Worker-219: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:15:14,761 [Worker-219: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:15:14,762 [Worker-219: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:15:14,767 [Worker-219: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:17:31,114 [Worker-222: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:17:31,263 [Worker-222: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:17:31,265 [Worker-222: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:17:31,269 [Worker-222: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:18:09,279 [Worker-221: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:18:09,355 [Worker-221: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:18:09,356 [Worker-221: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:18:09,361 [Worker-221: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:20:39,298 [Worker-222: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:20:39,354 [Worker-222: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:20:39,355 [Worker-222: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:20:39,361 [Worker-222: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:29:13,878 [Worker-228: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:29:13,942 [Worker-228: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:29:13,944 [Worker-228: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:29:13,953 [Worker-228: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-08 00:37:25,935 [Worker-235: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-08 00:37:26,018 [Worker-235: Launching Program] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-10-08 00:37:26,028 [Worker-235: Launching Program] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
